content,annotation/label/0
  hmmmmmmmmmmmmmmmmmmmmmm,0
 Is there anything weird that you do?,0
  yes very much lol =],0
 if u won 30 millon what would u do firstr,0
 yu tld me lmfao lykk yestadayy,0
  hippi van,0
  Not at all,0
  okay thankyou  your a great help.,0
 I am going to go to bed now. I still ahve alot of stuff on my mind. Ehhh... well have a good/day. <3 Leave me things.,0
 Can we be in two places at once?,0
  yea my sister,0
 What movie do you know every line to?,0
 What&;s your thoughts on fighting?,0
 do the makers of Friendster uses Facebook? =),0
  1995 haha when i was bornwas my year! Doh!I didnt have 2 do ANYTHING on my own haha,0
  robin in batman. i thought robin was the best and thought he should be the star!! hahah and my favorite power was..? hmm..well i guess spidermans powers. he is sick. haha,0
 have you ever been on itellyouthat.com? go there and tell something to the world :D,0
 Would you rather be a famous musician or a famous actor?,0
 would you ever want to be famous? why or why not?,0
 Would you like to go to space?,0
 Have you ever ridden in a taxi?,0
  Lookkk meahh upp! (: ALEXIS NICOLE HODNETT<3,0
  No. Im with my first and am gladly in love with him-r HARD TO GET is always BETTER! :),0
 How many suitcases do you own?,0
  Is it dina?,0
 ******************MEOWWW*************************,0
  large,0
  blah,0
  short stack lol lots of ppl are asking questions about them 4 me lol =],0
 why haven&;t i had any dinner yet?,0
  not too often  once a year perhaps but it hits hard when i do get sick.,0
 Chicken Or Hamburgers?,0
 Who&;s the coolest person you know?,0
  during a game? i think maybe during heads up seven up. haha i used to watch peoples shoes.,0
  the type of tomato used :P,0
  NO no no! I Love youuu moreee<333 ;D haha!!,0
  Uranus. hahahahhahahahha I crack myself up. Pluto definantly :] its the only one thats been a planet and moon at the same time! thats soo me :],0
  i would probably try about 2050965967 ways to stop it. ninja to protest. and i would be disapointed in whoever didnt try.,0
 what if i want to ask you something inappropriate? ;),0
 reow!!!!!!!,0
  not really,0
 When was the last time you went to the circus?,0
  naw iMean foreal,0
 If you people really still think that Tabi&;s fake  go look at her dang MySpace. -.-,0
  helping someone without them knowing who did it.,0
  yes.,0
 ur butiful babe i just wish i waz urz.,0
 do you have any fun summer plans?,0
  ooo i guess you're too quick for me ;),0
 Have you ever texted and drove? Do you talk on your phone and drive? Do you eat and drive?,0
 Do you own a pair of dice?,0
 tabi i feel so bad about these bitchy girls who keep on saying shit to you on here  if they even knew you they would no you are the most moddest girl i have ever met.,0
  Ahhh! I love em both but I would go for Justin Bieber!!! Well because i'm older. But I perfer them BOTH!,0
 haha so many people are hating on your formspring.,0
 lol [: your a funny kidd you know that? [;,0
 what others do you have?,0
  synonym book :P,0
  sometimes when theyre trying to be gangsta or ignorant,0
  a house :],0
  waldo. and helga. nahh jk  guys-lucas casey mclaine gabe jack dakota s. jake nathan girls- maddie cassie nicky,0
 Do you want to get married?,0
 What holiday is closest to your birthday?,0
 Do you sleep with your closet doors open or closed?,0
  yes.,0
  For shizz lady. :],0
  not that im aware,0
  Fist fight?? No. Im a lover not a fighter. ha,0
 Do you think we are raising the next generation right?,0
 Yeah  I met them at their show :) Got a free shirt too.,0
 what do you do to help the environment ?,0
 Do you lyke gurlz?,0
  Idk. I dont get them. And yes you get them from kissing. saliva or other juices transferring from another person with the infection. They are herpes!!,0
  thanksssssssssssssssssssssssssssss,0
 What would you do if somehow you caught a STD?,0
  yes i have before. many a times :P ha,0
 Are you passionate about your beliefs?,0
  who?,0
 do you like shaun diviney?,0
  ummm MRH? nope lol,0
  LOVE THEM :],0
  i got it lol i dont like it so far.................. :/,0
  Hell NO!,0
 do you have a bf??,0
 Do you eat a lot?:,0
  Lol idk thoo Kim has a better body buhht ugh geez idk (x,0
 Have you done something bad today?,0
  I like too many songs to have a favorite,0
 how do you express your anger?,0
  Nope ;/ Bhut Not Having a BF doesnt mean The WORLD ends;] I guess im waiting 4 the 1  ya kno? Hbu mamas?!,0
 hey you&;re an amazing nice and sweet girl..pretty too!,0
  Nope:[ I wish  bhut hey i might someday rite haha..Hbu?!,0
 what do you think of Spiderman without Tobey?,0
  Swedish fish &amp;&amp; reeeeses. YUM,0
  Yes. Karma? :) its always there. so be nice!,0
  Good . hungry actually :),0
  within a week or two. depends on what they say happened.,0
 If given the chance would you like to come back as a ghost?,0
  In a graveyard. Muuuuahhhahaha,0
 ahhh true.. true... plus it plays music XD,0
 Is there anything that can make you sick just by smelling it?,0
  Yup yup,0
 What music are you listening to today?,0
  yes my camera i have now,0
 If a kid refuses to sleep during nap time  are they guilty of resisting a rest?,0
  Yeah i made my first one. and forgot the password to it!!!!! haha so i had to make a new one. it sucked but at least it was farely new to me. teaachgee is the right one!! :),0
  a couple. i really only like beer haha :P and not hard liqour,0
 something you regretted after it was done?,0
 Do you ever go bird watching?,0
 If the universe is everything  and scientists say that the universe is expanding  what do you think it is expanding into?,0
 what nashionality are you?,0
  Nahh,0
 yeah its really hard to when i get this shit like every ither day like it seriously pisses me off now  if it was like yesturday i wouldnt give 2 fucks but with everything im going thru right now its like wtf.,0
  Actually i was that kid who wanted to be by herself so i guess when i grow up im going to be ME lol! Hard question 2 answer.,0
  somet,0
  I don't mind household chores actually. but I guess I'd say dusting. I don't enjoy that :/ ha,0
 Are there any people on youtube that you subscribe too and always watch their vids?,0
 so are you talking to shira or frances? its hard to keep up  playa playaa lol.,0
  Okaydokay.,0
 What is your zodiac sign?,0
  sometimes.,0
  yeah,0
  lmfao wtf yew tell mi,0
  not really . I like meeting new people,0
  why do i cause so much drama? :(,0
 AlexisNicoleHodnett is my besttestt frann<3(: iloveyouu Lexiflagss(:,0
  last snow season,0
 Don&;t you hate it when people lie to you about coming over?,0
  boiled eggs :D hahaha,0
  lol gurl iKan do anythang,0
  Okay Im super glad you asked me this question  only because its a common misconception about hiccups. Your not supposed to hold your breath. The reason you have hiccups in the first place  is lack of oxygen. So the usual hold your breath till your face turns blue and still keep holding it  isn't what makes them go away. Its the deep breath you take after holding your breath :]r r So to relieve my hiccups  I hold my breath ;) haha only to take a bigger breath afterward.,0
  complete silence and all darkness.,0
  2 :),0
 do you like justin bieber,0
  lol im telling yew,0
 Have you told your partner about all of your past relationships?,0
  kkkkk,0
  church camp once. it was fun but we got kicked out.,0
 Do you consider yourself a good dancer?,0
  Thank you <3,0
  The beast.,0
 Have you ever lost something really important and spent hours looking for it?,0
 how have your past couple days been?,0
  yes,0
  : ),0
 anyone or someone particular?,0
  Yes. Its weird sometimes. But dreams are weird. haha,0
  im not a fucking prostitute lol. i dont want your money. maybe if you tell me who you might be ill let you know the answer ;],0
  Spontaeity. hahaha even though i wish i could say stability.,0
  Annoyed lol,0
  yes,0
 What would you do if you had a child that was a killer?,0
  If someone would give me money to do it,0
 What was your fav show as a child?,0
 iiLooveeyouu&amp;&amp;miss you Alexiss.!!,0
 If you had access to a time machine  where and when would be the first place you travel to?,0
  idk i dont do starbucks,0
  If I had to choose. One ear because I wouldn't have to loose all my hearing and noone would see the defect of losing a part of my body. I would cover it with my hair.,0
  Mmmhm!,0
 haha i know i tried to make it really obvious for youu lol [[:,0
 Would you rather be a famous musician or a famous actor?,0
  nahh I'm a normal bitch :p / i love you too&amp; ehh I give upp!,0
  yes and it got all swollen and red and blahhh lol,0
  If you really wanna talk to me  you text me? Like for real don't be playing this game  just come out and say the fuck you are cause it's getting annoying.,0
  Hmmm. he's an ?,0
 Describe your first REAL date?,0
 What is your motto?,0
  As friends...but nothing more than that  she doesn't like me like that,0
  not at the moment haha. to be honest im current under quite a bit of stress,0
 How tall are you,0
 lol nigga you think u can rap?,0
 Can crop circles be square?,0
  hmm..depended on how much and where i was at the time. but if it happened now and where im at in my life currently  I would buy a used car for my bf and then pay the rest of rent off for the year. hahaha,0
  yes but i dont like to. i have this crazy fear of thinking if i just do it one more time my eyes will be stuck like that and i should lf just been satisfied with knowing i did it the last time. hahaha im a weirdo. but ya never know' ya know?!!,0
  idk. people have nothing else to concern themselves with other than what they can pick apart from other people. its a way to take attention off of their own flaws i believe.,0
 Can you sometimes finish someone else&;s sentence?,0
 lols wow how wass ur easter.?,0
  i know  right? ;)),0
  LOl. Funny shit huh(:,0
  yes. i sure hope so. i feel like it works my brain and makes me think!! :),0
 What are you most excited about right now?,0
  which mall bih,0
  hahahahahaahahahahahahhhahaha r why does everyone think that?,0
  Hmmm fruit!! :) any kind of fruit.,0
  okay  cool.,0
 when can you drive?(:,0
